evidence_id,run_id,run_date,source_output_file,contract_id,state,city,occupation_class,source_role,attribute,evidence_status,excerpt,excerpt_location,source_file,source_grounding_status,raw_output_ref,notes,state_label,city_label,occupation_label,source_role_label,contract_label,attribute_label,attribute_definition,evidence_status_label,source_grounding_label,what_excerpt_shows
codify_20260709_oh_columbus_fire_2023_training_certification_credential_premiums_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,oh_columbus_fire_2023,OH,Columbus,fire,fire,training_certification_credential_premiums,not_found,,,corpus/oh_columbus/oh_columbus_iaff67_fire_cba_2023_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/oh_columbus_fire_2023/coded_passages.csv,,Ohio,Columbus,Fire,Fire,"Columbus Fire — Columbus Fire Fighters Union Local 67, IAFF collective bargaining agreement, 2023–2026","Training, certification, credential, or education premiums","Wage premiums, stipends, incentives, requirements, or career ladders linked to training, certifications, degrees, licenses, credentials, or specialist qualifications.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.
codify_20260709_oh_columbus_fire_2023_hazard_risk_stress_or_line_of_duty_rationale_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,oh_columbus_fire_2023,OH,Columbus,fire,fire,hazard_risk_stress_or_line_of_duty_rationale,not_found,,,corpus/oh_columbus/oh_columbus_iaff67_fire_cba_2023_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/oh_columbus_fire_2023/coded_passages.csv,,Ohio,Columbus,Fire,Fire,"Columbus Fire — Columbus Fire Fighters Union Local 67, IAFF collective bargaining agreement, 2023–2026","Hazard, risk, stress, or line-of-duty rationale","Explicit wage or benefit language tied to hazard, risk, injury, stress, line-of-duty harm, dangerous conditions, public-safety exposure, or physical/psychological burden.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.
codify_20260709_oh_columbus_fire_2023_premium_pay_differentials_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,oh_columbus_fire_2023,OH,Columbus,fire,fire,premium_pay_differentials,not_found,,,corpus/oh_columbus/oh_columbus_iaff67_fire_cba_2023_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/oh_columbus_fire_2023/coded_passages.csv,,Ohio,Columbus,Fire,Fire,"Columbus Fire — Columbus Fire Fighters Union Local 67, IAFF collective bargaining agreement, 2023–2026",Premium pay / differentials,"Shift differentials, assignment differentials, specialty pay, longevity, night/weekend pay, holiday premiums, bilingual pay, paramedic pay, detail rates, or other add-ons beyond base wage.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.
codify_20260709_oh_columbus_fire_2023_benefits_total_compensation_or_pension_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,oh_columbus_fire_2023,OH,Columbus,fire,fire,benefits_total_compensation_or_pension,present,(F) The City shall maintain health insurance benefits for the duration of FMLA leave at the level and under the same conditions (including employee 73 premium contributions) and coverage that would have been provided if the employee had continued in active work status for ...,,corpus/oh_columbus/oh_columbus_iaff67_fire_cba_2023_2026.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/oh_columbus_fire_2023/coded_passages.csv,,Ohio,Columbus,Fire,Fire,"Columbus Fire — Columbus Fire Fighters Union Local 67, IAFF collective bargaining agreement, 2023–2026","Benefits, total compensation, or pension","Health insurance, pension, retirement, deferred compensation, paid leave, uniform allowance, equipment allowance, or non-wage benefits that affect compensation.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Benefits, total compensation, or pension because it describes health insurance, pension, retirement, paid leave, or another non-wage benefit that affects total compensation."
codify_20260709_oh_columbus_fire_2023_subcontracting_outsourcing_or_volunteer_substitution_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,oh_columbus_fire_2023,OH,Columbus,fire,fire,subcontracting_outsourcing_or_volunteer_substitution,present,SECTION 7.2. CONTRACTING OUT/CIVILIANIZATION. ....................................................... 9 ARTICLE 8 – SAFETY.................................................................................................. 10,SECTION 7.2. CONTRACTING OUT/CIVILIANIZATION,corpus/oh_columbus/oh_columbus_iaff67_fire_cba_2023_2026.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/oh_columbus_fire_2023/coded_passages.csv,,Ohio,Columbus,Fire,Fire,"Columbus Fire — Columbus Fire Fighters Union Local 67, IAFF collective bargaining agreement, 2023–2026","Subcontracting, outsourcing, or substitution","Contracting out, outsourcing, privatization, volunteer substitution, non-unit labor replacement, civilianization, or restrictions on replacing bargaining-unit work.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Subcontracting, outsourcing, or substitution because it describes contracting out, outsourcing, privatization, or restrictions on replacing bargaining-unit work with non-unit labor."
codify_20260709_oh_columbus_fire_2023_management_rights_or_service_flexibility_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,oh_columbus_fire_2023,OH,Columbus,fire,fire,management_rights_or_service_flexibility,present,"Safety rules and programs shall be consistent with accepted industry standards insofar as budget constraints and available staffing permit. The Union may raise disputes as to compliance with this provision under Article 9, Grievance Procedure. Section 8.3. No Smoking Policy. Smoking shall be prohibited in all City vehicles, in all City facilities and on City property pursuant to ...

[...]

........... 22 SECTION 12.6. COMPLETE ALPHABETICAL LISTING OF FIRE UNIFORM CLASSIFICATIONS. 22 SECTION 12.7. STEP INCREASES AND SALARY ADJUSTMENTS. ..................................... 22 ARTICLE 13 - OVERTIME, CALL-BACK TIME, HOLIDAY ELIGIBILITY.................... 23 SECTION 13.1. ELIGIBILITY AND CALL-BACK TIME. ...................................................... 23 SECTION",Article 9,corpus/oh_columbus/oh_columbus_iaff67_fire_cba_2023_2026.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/oh_columbus_fire_2023/coded_passages.csv,,Ohio,Columbus,Fire,Fire,"Columbus Fire — Columbus Fire Fighters Union Local 67, IAFF collective bargaining agreement, 2023–2026",Management rights / service flexibility,"Management rights to assign, schedule, transfer, reorganize, determine staffing, set operations, change methods, deploy personnel, or maintain service flexibility.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Management rights / service flexibility because it describes management's right to assign, schedule, transfer, or otherwise direct staffing and operations."
codify_20260709_oh_columbus_fire_2023_management_rights_or_service_flexibility_1,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,oh_columbus_fire_2023,OH,Columbus,fire,fire,management_rights_or_service_flexibility,present,ARTICLE 7 - MANAGEMENT RIGHTS .......................................................................... 9 SECTION 7.1. STATEMENT,ARTICLE 7 - MANAGEMENT RIGHTS,corpus/oh_columbus/oh_columbus_iaff67_fire_cba_2023_2026.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/oh_columbus_fire_2023/coded_passages.csv,,Ohio,Columbus,Fire,Fire,"Columbus Fire — Columbus Fire Fighters Union Local 67, IAFF collective bargaining agreement, 2023–2026",Management rights / service flexibility,"Management rights to assign, schedule, transfer, reorganize, determine staffing, set operations, change methods, deploy personnel, or maintain service flexibility.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Management rights / service flexibility because it describes management's right to assign, schedule, transfer, or otherwise direct staffing and operations."
codify_20260709_oh_columbus_fire_2023_no_strike_or_work_stoppage_constraint_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,oh_columbus_fire_2023,OH,Columbus,fire,fire,no_strike_or_work_stoppage_constraint,present,"Section 11.1. No Strike. It is understood and agreed that the services performed by employees covered by this Contract are essential to the public health, safety and welfare; the Union, therefore, agrees that it will not authorize, instigate, aid, condone, or engage in any strike, work stoppage, slowdown, sympathy strike, secondary boycott, residential picketing or other action at any time which will interrupt or interfere with the operation of the City for the duration of this Contract.",Section 11.1. No Strike,corpus/oh_columbus/oh_columbus_iaff67_fire_cba_2023_2026.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/oh_columbus_fire_2023/coded_passages.csv,,Ohio,Columbus,Fire,Fire,"Columbus Fire — Columbus Fire Fighters Union Local 67, IAFF collective bargaining agreement, 2023–2026",No-strike / work-stoppage constraint,"No-strike, no-slowdown, no-lockout, essential-service continuity, or statutory work-stoppage constraints.",Evidence found,Verified in source text,"This excerpt was coded as evidence of No-strike / work-stoppage constraint because it describes a no-strike, no-slowdown, or no-lockout commitment, or another work-stoppage constraint."
codify_20260709_oh_columbus_fire_2023_civil_service_or_statutory_employment_channel_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,oh_columbus_fire_2023,OH,Columbus,fire,fire,civil_service_or_statutory_employment_channel,present,nothing in this statement or in this Article shall be construed as a limitation on the Union's bargaining rights as set forth in Ohio Revised Code Chapter 4117 and applicable case law thereunder.,,corpus/oh_columbus/oh_columbus_iaff67_fire_cba_2023_2026.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/oh_columbus_fire_2023/coded_passages.csv,,Ohio,Columbus,Fire,Fire,"Columbus Fire — Columbus Fire Fighters Union Local 67, IAFF collective bargaining agreement, 2023–2026",Civil-service or statutory employment channel,"Civil-service provisions, statutory employment protections, meet-and-confer statutes, Chapter 174/142/146 references, Chapter 4117/SERB references, appointment/promotion rules, or statutory channels structuring bargaining or wage-setting.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Civil-service or statutory employment channel because it references a civil-service provision, a meet-and-confer or collective-bargaining statute, or another statutory channel structuring bargaining or wage-setting."
codify_20260709_oh_columbus_fire_2023_union_security_or_institutional_power_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,oh_columbus_fire_2023,OH,Columbus,fire,fire,union_security_or_institutional_power,not_found,,,corpus/oh_columbus/oh_columbus_iaff67_fire_cba_2023_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/oh_columbus_fire_2023/coded_passages.csv,,Ohio,Columbus,Fire,Fire,"Columbus Fire — Columbus Fire Fighters Union Local 67, IAFF collective bargaining agreement, 2023–2026",Union security / institutional power,"Union recognition, dues or agency checkoff, exclusive representation, release time, union access, bulletin boards, labor-management committees, bargaining rights, or institutional supports for union power.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.
codify_20260709_oh_columbus_fire_2023_budget_capacity_or_fiscal_constraint_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,oh_columbus_fire_2023,OH,Columbus,fire,fire,budget_capacity_or_fiscal_constraint,not_found,,,corpus/oh_columbus/oh_columbus_iaff67_fire_cba_2023_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/oh_columbus_fire_2023/coded_passages.csv,,Ohio,Columbus,Fire,Fire,"Columbus Fire — Columbus Fire Fighters Union Local 67, IAFF collective bargaining agreement, 2023–2026",Budget capacity / fiscal constraint,"Fiscal capacity, budget constraints, ability to pay, appropriations, tax limits, fiscal emergency, budgetary shortfall, or city financial condition used to shape wages.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.
codify_20260709_oh_columbus_fire_2023_non_safety_wage_restraint_or_admin_channel_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,oh_columbus_fire_2023,OH,Columbus,fire,fire,non_safety_wage_restraint_or_admin_channel,not_found,,,corpus/oh_columbus/oh_columbus_iaff67_fire_cba_2023_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/oh_columbus_fire_2023/coded_passages.csv,,Ohio,Columbus,Fire,Fire,"Columbus Fire — Columbus Fire Fighters Union Local 67, IAFF collective bargaining agreement, 2023–2026",Non-safety wage restraint / administrative channel,"Evidence that non-safety wages are routed through administrative pay plans, classification systems, consultation rather than bargaining, weaker impasse pathways, delayed studies, pay-grade adjustments, or limited wage channels.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.
codify_20260709_oh_columbus_fire_2023_other_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,oh_columbus_fire_2023,OH,Columbus,fire,fire,other,not_found,,,corpus/oh_columbus/oh_columbus_iaff67_fire_cba_2023_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/oh_columbus_fire_2023/coded_passages.csv,,Ohio,Columbus,Fire,Fire,"Columbus Fire — Columbus Fire Fighters Union Local 67, IAFF collective bargaining agreement, 2023–2026",Other wage-mechanism evidence,Relevant wage-mechanism evidence not captured by the other attributes. Use sparingly.,No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.
